 0xb9f02d93,0x6f56ac62,0xef2373e7,0xf2fb6dfe, 0xa70efe75,0x13d1ae14,0x586c8096,0xa46629de,
 0x6ecf084e,0xe19b8bdd,0x6f55cab3,0xd28a40b6, 0xb0dab48b,0x23aef2fe,0xca916e93,0xe9fced8c,
 0xf0d34e3d,0x1b286c2b,0x65ec8583,0x82618d65, 0x914ade6d,0xfe223f2c,0xf89e7211,0x91979b49,
 0x326929b1,0xd042263f,0x20e9a0a1,0x2e0f5103, 0x1202184d,0xd6d1862c,0x5c060b31,0x50f5a002,
 0x5395d0ad,0x5ec65e73,0xb0cdcdd9,0x23c4da00, 0x5b3061eb,0x69bb5faa,0x77715c47,0xf3a57ca0,
 0x501d8494,0x571f217c,0xf5432b02,0xfd8808b9, 0xf9884bc6,0x4828faf3,0xf79e534b,0x460b3397,
 0x23db9e7d,0x1f8f3dca,0xf2a67571,0xce7eee49, 0x85f14d38,0x49013a72,0x34a1e155,0x9ab0a868,
 0x15696a04,0x16a81b3e,0xaab6b405,0x5832e9e8, 0x571e750d,0xa66a5c80,0x04e930ae,0x14b371af,
 0xaa75281c,0xbde3c56b,0x70011049,0x00897f1f, 0x5dd2e2c0,0x56fa46e3,0x05616029,0x07d09726,
 0x7b1fdf9a,0x5bc5f0d1,0xb5173df7,0x8a9122bf, 0x93df62be,0x0f145f93,0xd6e6c635,0xa0cdd0af,
 0xfcc3c70a,0x9523880b,0x8c0a983b,0xe6e5969c, 0x85ab56f7,0xe653adf4,0x1f1e04c5,0xc97ff24d,
 0xac4406bf,0x6f3f20e2,0xaca67546,0xbd692dca, 0xdef2ca0c,0xa8689757,0xe96b7425,0x6904b8ef,
 0x3aef4590,0xb0184b77,0x0dd0d4f6,0x661655bd, 0xee761e40,0x42d81f76,0x3acc4bbf,0x15449443,
 0x34ab190c,0x7bebc2e4,0x9603ce09,0xe1210883, 0x682aa18f,0x77ff951c,0x77911f1c,0xffa3d29b,
 0x714a5390,0x3af7412a,0xd9d59093,0xf79d4cd4, 0xdc5d2e8f,0xcbf397e9,0x4a5eecbc,0xa05fbc7a,
 0x016de6e6,0x2199efe0,0xbf5f5ab6,0x19978fbd, 0x7354613d,0x7f117a0e,0xd3914747,0x0da7e979,
 0x5b4236b7,0x46c4ec59,0x34d69dd5,0x7f65694f, 0x01841b4a,0xc216f165,0x2418676e,0x3c43ead5,
 0xa3b19c0f,0x87cf422c,0x515ca607,0xb3782824, 0x4602378a,0xc3a105d3,0x74e3b8aa,0x2a8745c1,
 0x66fe5e0a,0x238af53b,0xa751733c,0x075a9c68, 0x0eb2b130,0x6454b78f,0x766a9da2,0x5af4a8ff,
 0x650cf8f7,0x6fa03ac1,0xd2f78625,0x94ab1e20, 0x1afe6ec4,0x10cb4f0f,0x66754814,0x49a2f038,
 0x12872fd3,0x8d5b7d0e,0xc96b183e,0x718c71e8, 0x217d47ba,0x68d705b2,0x7a71fd1e,0xe46513ef,
 0x39c30aac,0x8afa935b,0x4f05669d,0x80f836e6, 0x77af57c1,0x41ebc043,0x37177edb,0x726105e4,
 0xf9e33867,0xe7931a87,0xc30b9d02,0xc5b9d912, 0x19e24b3c,0xb53d5ce3,0xd4fc334c,0xe53f68bb,
 0x169c8e70,0x6da36a41,0x629a1021,0x5a61c3fd, 0x5dd60987,0x84b8f34e,0xeb17dff5,0x1834540b,
 0x2f7dcf65,0x882059d5,0x99947241,0x265c76b9, 0x96ed43db,0x10fe9d04,0xc7e17390,0x225df538,
 0x808abd7a,0x162358ff,0x43d8b025,0x7242280c, 0x655e3a4d,0xb8677a53,0xcc192306,0x595ba787,
 0x66e7238c,0xae35e51f,0xddaf45a9,0x967a9305, 0x6345c0e9,0x26f67017,0xcaa74319,0x8523d7d3,
 0x8a0d3ec4,0x08924da1,0x261d644a,0xe618e9cf, 0xc53e5351,0x6ba00e83,0x22a3d887,0xb68ecfae,
 0x5d7c8ff6,0xb527d77f,0x0f4a78e8,0x2e8e047e, 0xcedd5141,0x7ffdfdcb,0x31b17fc3,0xb553e345,
 0xa9f2cae1,0xf571a32e,0x436b11b7,0xc738e843, 0xf7b009a7,0xe2aaca4b,0xd1aa8710,0xa27aec84,
 0xa1777f44,0xd54d24f4,0xbc978a99,0xaffdeea1, 0x0cbf9fb5,0x99778b22,0x4ac430b1,0xe024e6c3,
 0x42a91d85,0x11935546,0xe0e54a11,0xaa0f5ef7, 0x6132a7b8,0x393b348c,0x3284358b,0x6cba72e9,
 0x2e0df20a,0x905dd51b,0x802f44d9,0x8189fa57, 0xb895f69b,0x5c425321,0x1bf0cecd,0x45f0f093,
 0xf1b07985,0x64930bf9,0xf0f2f130,0x4e2f8075, 0x1ed2a4df,0x265407f9,0x77f1e6e2,0xbfeff8dc,
 0x9e483a46,0xfe3df1d5,0x647e8feb,0x3ee680bb, 0xfe374bd0,0x7a3bed67,0x563cf3dd,0xca1d5ba0,
 0xe52de1e6,0xa49db86e,0x603598ab,0xb89e3f24, 0x58cdef99,0x60a0af85,0x6941dac8,0xe6958bd2,
 0xdcb1cdf8,0x7e18de4e,0x59cce5bb,0x2820de73, 0x72379115,0x6e715929,0xf5339f8d,0x97b194c7,
 0x3aee588c,0x58f02ed1,0x93271c25,0x4ff85bff, 0x81adad21,0x2837c634,0x6354a332,0x97495da0,
 0xc5b16881,0x696fbc39,0x7889df94,0xb01913b6, 0xb8681909,0xb86b9377,0xdcbecd6a,0x922d2614,
 0x688936c0,0x2c5b0d73,0xa7a60ed2,0xa271f244, 0x0c5651d8,0x8f687bb7,0xe436813a,0x60434016,
 0xfd9db6b8,0x67d46fa4,0x11a89338,0xceef8721, 0xdd4dbbf6,0xf0e2e087,0x0ae4219f,0x6a022bb0,
 0x9f506fe5,0xe84c2e6c,0x80f36e7c,0x1d918ca9, 0x68f1b04d,0x85451646,0xd7196931,0x760c495f,
 0x21a57999,0xd0579f11,0xb9a53036,0x7cc481ee, 0xcd54b933,0xfb2bbb1f,0x5e4eb948,0x4e826834,
 0x606bc51a,0x6f964249,0xa9ef9ff1,0x3b505561, 0xd1c20dbd,0x5a50800b,0x5f7f5384,0x300bebd4,
 0xcd1b3966,0xe84a0843,0xa5bb24d6,0x890aa7a6, 0xa177d398,0x52d46be0,0xc401c1d9,0x00fa0416,
 0xa87c4cd7,0xf04accb4,0x93c593cb,0xf9e6f7f0, 0xdbc69948,0xfd1d0ca6,0xeb3e41c1,0x45f1250c,
 0xa417c23f,0x3f1ab2fe,0x387eb6ac,0xdcc50737, 0xf504fb3c,0x56be79e2,0xcd94a791,0x8646ed84,
 0x01e66711,0x0ff73888,0x5c4fa859,0xe40f915e, 0x16ecf59e,0xc74f5cba,0xa6835f13,0x2976fc2e,
 0x5a6f2f4b,0x60595f22,0x4020fd21,0xa18ac28e, 0xbf00e129,0x20f5cc54,0xeae6cac7,0x0d1ea688,
 0x36585c17,0xfd10ab00,0x6efa85e2,0x9dec7c3c, 0x39cad2d0,0x01765bc3,0x01f79f53,0xa89269d9,
 0x2922c233,0x5cf5c3c3,0x35a746c0,0x162b216f, 0xeebbb0b1,0x69015f88,0x192f6d28,0xcb07bdd2,
 0x981e93e7,0x53016832,0x98bf0dd7,0x291ba197, 0xba608df0,0xf55d97ba,0x010f7952,0x1c71415d,
 0x76b97886,0x518676be,0x9a7fa8a3,0x63ae22e0, 0x61503844,0x7f10a8b4,0x4a91bb56,0xd7259397,
 0xb57eb7b3,0xb7f249c1,0x2627a7a8,0x26629c28, 0x837c2e5f,0xab47b96a,0xc154500b,0x57c79d64,
 0x36cbf28f,0x346f3110,0x9288c169,0x340487f1, 0x7d7313f0,0x33a1e080,0x71de6d53,0x658adbcf,
 0x89bc8f40,0x34ea8ec1,0x73115c9d,0xfc3bb3a0, 0x90866f40,0x951bd32d,0xf2d42b04,0xddf87b78,
 0x6790f2a0,0x6d3414c6,0xe57da4f2,0x36f12bbf, 0x2a7f01d5,0xc63fa47a,0x3426aa03,0x7c7fd3da,
 0x1706286e,0xf03653dc,0x0488ec2c,0xe625aa39, 0x21f3c060,0xcf44f524,0x8ecbc76a,0xfe95c5a7,
 0xd3431f76,0x81c0302b,0x46f77653,0xdc70824e, 0xf3dc1e50,0xc8dc323c,0x7b17a67a,0x05ea189c,
 0x03100c58,0x46e07e0a,0xa6c3a2bb,0xdf2bc133, 0xfe3034d3,0xdae3d029,0x32b5343f,0xf5feca44,
 0x27910ffe,0x0eb14b4e,0xb198812b,0x760f8c71, 0x323cb3f3,0xa9e1e96c,0x7f3918a7,0x63f8ef30,
 0xbc1cf3be,0x665740af,0x3914eec8,0x2575a952, 0xca78fded,0x64127fe1,0x90a8a2a0,0x91f46429,
 0xa0edfc68,0xe0915290,0x5a03f788,0xbe9aacb6, 0xfd6c7311,0x2dbb7b0c,0x7baac136,0x6a4e4740,
 0x477b9f71,0xcf873975,0xc5d613d9,0x3a96e6aa, 0x340c85fa,0x6c08ef53,0x23d6f3ec,0xd65c59aa,
 0xcdb41605,0x24c469cf,0x3f74f2e9,0xbb584a89, 0x93bb5a80,0x2d3f24d2,0x449b791c,0x7a69b518,
 0x576c88b9,0xda358ca7,0x82da2797,0x8b8a25c7, 0x5463ffd2,0x8a7f0abc,0xc74cef8c,0xc35b19ac,
 0xc33ee751,0x5dc40b09,0x2473012e,0x0d7dc0cb, 0x1529b10d,0xf482b9e7,0x16656007,0xf3fa9e48,
 0x458f419d,0x394b90dc,0x8ea04673,0xf519e8d5, 0x890e3849,0x5c6fde1a,0x52089a4e,0x6505edaf,
 0x8eb10541,0xbcd67b56,0x8aa63613,0x673e2287, 0x902a1b3b,0xe9febd96,0x21087737,0x0ff74389,
 0x3466fef6,0xd55a3aaa,0xbb803478,0xf3f020bb, 0xab4fdbc4,0x87d18e32,0xbf711f83,0xef28c223,
 0xa30ee95a,0xb003275c,0xddc57f52,0x523af78f, 0x6750f5e8,0xf1d72213,0x55ecfd55,0xb13f013a,
 0x7fde2769,0x5c11860f,0x3a18a228,0xeecfc36e, 0x111a03bb,0x66468b9b,0xd0e2833e,0x5b128af7,
 0x3f45a8e9,0x1d04f2ea,0xe3e850e3,0x50f94244, 0xe6ea253c,0xaa906063,0xa28abcf4,0x3083d360,
 0xc96cfcd0,0x32829e93,0xfdffc0ea,0xd0b70e07, 0x7ee51ea5,0x9effbacb,0xe8780ff3,0xa7ee1a6d,
 0x1da775da,0x709b01c8,0x13d184fa,0xd8dab85e, 0x4fb6ed4f,0xc39d857d,0x1d198971,0xbf9376a3,
 0xe68832b6,0xcaea210d,0xe452bf7c,0xfe039137, 0x920e15e6,0x460d6751,0x07102479,0xbaae0aea,
 0x78aff6c0,0x1b9fe550,0xdd595997,0x3121a6d1, 0xab928d95,0x01255901,0x40d00cdb,0x0eadcc16,
 0x6c9b6ac6,0x4e574026,0x8691b4d0,0xa2af8d77, 0x71951c17,0x2dbaa4a0,0xea756427,0x8aa973e3,
 0x3294cee4,0xd6754b5f,0x0d2acb10,0xdc399536, 0x5aeba9f5,0x18e5860f,0xd045f627,0x72cc818d,
 0x754d64da,0x6d62cf79,0xfa51993d,0x96ba4131, 0xc4b1bd16,0x6a993567,0xe031423f,0x6d4fc7df,
 0x339692dd,0x774b4f36,0x75ffe9fb,0xca11874b, 0x8a3bf031,0x9e438db8,0x36e4b3d9,0x4b752a6a,
 0x8f8231d2,0x2aee64b8,0x35d8b7ab,0x254fbbaa, 0x8856d19c,0x5a771625,0xe60f0a2d,0x1967044d,
 0x819a07f0,0xda99f59e,0x8f781484,0x53d1fda1, 0xf8a6070e,0xa393e326,0x2a70c41f,0x9b806997,
 0xae12d555,0x8290a7d7,0x34fc24e3,0xef2df98b, 0x4ead2980,0xa0449a33,0x84f59e7e,0x5da1c8c4,
 0x88c16d02,0x2586c4ad,0x46a2520d,0x72543ccc, 0x404eb75b,0x8146f29a,0x9f7eb825,0x3e0235a9,
 0xae8194bc,0xbf498d75,0xe31ba369,0xff7c3e39, 0xd463c323,0x3e0569aa,0x63f6c0fc,0x704eb1bb,
 0x44b80a58,0x85f87bd8,0x4fb065d3,0x3f4f611b, 0x6270a0d9,0xf586661a,0xacc506b0,0x78efa8c0,
 0xc7f58dee,0xf1cc1799,0x3a0f8298,0x6bb14c1d, 0xfd0a8637,0x1dd3a766,0x8156dcfc,0x25ce5dcc,
 0x91062eba,0xbb961573,0x3595763b,0x769980db, 0xd8af93cc,0x9a860fb8,0x1509b5f7,0x7fbde628,
 0xc938f532,0x8aaf4aef,0x144bcdb7,0xfb5f8ade, 0x88063991,0x6b147620,0xffc87584,0xe8667e3b,
 0x785aec47,0xf12c9377,0x95538fde,0xec39faa6, 0xae250cff,0xfbc3a8f5,0x953da17d,0xfbb7e0a3,
 0xdc7239cd,0x2c338bd5,0x98f03316,0xefcd3cff, 0xb5a4f190,0x225abdbf,0x8c970677,0x6c71f481,
 0x5c263839,0x06378c90,0xa5c9a717,0xeb9f641d, 0x628efef4,0x08421334,0xff43d441,0xa3d2708f,
 0xf6dd92de,0x560961ca,0xe000a9f7,0xeaea401a, 0x31ba0162,0x18ead750,0x6731b5fc,0xf5a375fe,
 0x9b6a5931,0xc7892187,0xc657ba65,0x15d6c010, 0x7c6fe419,0xe3cf1cc7,0x54a0e90a,0x34963ea1,
 0x27ccc994,0x78f8ae05,0x114d4180,0x484126f1, 0x06a88f66,0xbc8f6779,0xd2d254b9,0x44946892,
 0x7babc4bb,0xf5f23995,0x764ab02a,0xde939510, 0xd474afed,0xb900fbcb,0xf30fde6b,0x8900424f,
 0x7d219111,0xcc8ec7b3,0x78046e30,0x6e664f5b, 0xe0c2ea75,0x31d13d4e,0x9ebe3bde,0x9710d2d0,
 0x72028afa,0x1c490d47,0x6b79331d,0x2de342de, 0x1ee54415,0xbe12efce,0x17ab8803,0x61366cb4,
 0xb180d48b,0xaafdac0d,0xc37ccbbd,0xe5a78c73, 0x4d2bc06c,0x21811820,0x100818b5,0x7f18ee65,
 0x9bd35574,0xbe1f0673,0x94cf3aa9,0xd4b49d8b, 0x592782ed,0xd4afe310,0xd027167b,0x01084a46,
 0x6d57b430,0xcce14851,0xb216c311,0x07b1d4a1, 0x2888df2e,0x99166d3b,0xe559fc23,0x1a987b44,
 0x9ad57b28,0x50a2742e,0x9dfb34aa,0xc3064123, 0x43fa56fe,0x1e208702,0x8feccbf2,0x07127baf,
 0x4bc5db3f,0x7f479d30,0x122afac6,0x3cdac9fd, 0x3754b141,0x3c59077e,0x3d4060c1,0xca9dd287,
 0x50c1776a,0x7d575dfe,0xe185b57a,0x7a798271, 0xd871a21c,0xff1973ea,0xb9d6cd2e,0x41b0a367,
 0xab851934,0xedb78040,0x4796ecc4,0xb6a909b9, 0x6574ad3d,0xd07d8bd7,0x7fc363f6,0xbf74539d,
 0x0e883a6d,0x3816a030,0xc739968d,0x1b3a1ccc, 0x687e8053,0xeb6d7dd8,0x1182cdaa,0x9b4d7a89,
 0x8748a6e0,0xbd50db00,0xd5787281,0x56410d71, 0xd3002325,0x4bbf5dfa,0xea3c5e51,0x4a2d3f21,
 0x095f26f7,0x9af7e6da,0x9ea3f35b,0x5d37ddd0, 0xfc219438,0xb67fce1b,0x6b689dcb,0x67f5b541,
 0x479bb0ee,0xdd397645,0x3c149920,0xbc8faec4, 0x855b4b3e,0x3e549774,0x2ab2cfe0,0x6f849092,
 0x36908ab9,0xe10a4445,0x5cbb74f1,0x633f0fa9, 0x1b798c7f,0x22700340,0xfa76d92b,0x6568e2e3,
 0x8c63487f,0x94451676,0x49aae276,0x4ddf763b, 0x293bf041,0x896875c0,0x5c014b5d,0xbe2a89a8,
 0xdd276a99,0x44615682,0x80b09b5a,0x95fdb432, 0x7436b770,0x1d256dd0,0xb5529c78,0xdce7c07b,
 0x3804781d,0x0d996a21,0x7d3ef619,0x085ff8d1, 0xbb0c15c9,0xf006ac70,0xa67f2fd1,0x654b1c03,
 0x9e95b0bc,0xbeaeec6d,0x4827bcdc,0x696593cc, 0x85385021,0x4cbcc028,0xf0bdd736,0xaa5f23c6,
 0xfc2046f7,0xfd3452ba,0xdcc21523,0xb931c407, 0x0e2e5de2,0xe51b9538,0xae146b34,0xcdc9c948,
 0x732afbfc,0x7fffab73,0x20b195fe,0x282f649c, 0x6dc80789,0x8f24bb9d,0xf9962505,0x19701803,
 0x2381889c,0xc65ada00,0x6742d9c5,0xfa35f17e, 0x91604cc5,0xec92f708,0xab2b01e8,0x6b152957,
 0xce53a016,0x9e2a76d4,0x6d23f3e8,0x7033f7e4, 0x942f4a6f,0x94c27ac1,0xc617b595,0x4bab962c,
 0x36cb8c2e,0xde1d0581,0x3070a01c,0x103c28a1, 0x4f47a412,0x081a03aa,0x90722460,0x51371f73,
 0x7a16ddc7,0x3ebf9a02,0xeea949a1,0x3d30a5de, 0x34b679bc,0xfb42058c,0x74bb9158,0x678a232e,
 0x31d73f99,0x44b20f81,0x44b24e37,0x535847b8, 0x34611bdb,0x863415c1,0x119e006e,0xe0fdc5e1,
 0x0c68b304,0x7557782d,0x25322038,0x2142a122, 0x99ca2ff2,0x5fa18f1e,0x088223f3,0xef26aaa7,
 0xc598c1e2,0x07dcd437,0x14e08108,0x3d99a40d, 0x7d4ed6ec,0x47cf2f15,0x6a4aac3b,0xd32ef413,
 0xf29f9db4,0x627fc515,0xf65bd67c,0xe8a7bd04, 0xf693d426,0xfaf07cc4,0xdfbc6df2,0xeb9e5a3b,
 0x63958580,0xe16b4b19,0x6a2b5f8b,0x9054fedf, 0xcf0f51fd,0x155ef6c8,0xafb003fa,0xfd277e30,
 0x4b24b381,0xc84edec3,0x0af8ab02,0xe0a0aba1, 0x09c61830,0x3f59527b,0x63eec588,0xbfa96b0f,
 0xeba96a39,0x2aeb37dc,0x9ed8a3b3,0x9fc26f05, 0x4820e5b1,0x099488f7,0x3db82409,0x1c13c941,
 0xb0245e12,0xfae11746,0x3aada94e,0x770ce881, 0x51441fed,0x27e59258,0x6974c9db,0xa53f8b80,
 0x4663be91,0x4c4711cc,0x34effb76,0x47a7c0d1, 0xfda5c0e1,0x2008e998,0x2de54fc2,0x5fcf8683,
 0x45ec8768,0x170d74b8,0xed67e78e,0x5e10a9f4, 0xa54b96ac,0x54b07700,0x31dd6d8a,0x90bd28f8,
 0xdc97f778,0xffe92205,0x76332886,0x31cbcf21, 0x1fa5c0d9,0x16aa3961,0xac97fdd7,0x08264e96,
 0x69cc5d6e,0xa7240bb9,0xcfeb4b76,0xdf5b82b0, 0x40916ed1,0xbb4e4ac5,0xe7bb2fcb,0xf7fc44b3,
 0x9b1f2ecc,0x48a8a321,0x3d1d24de,0xcbddc146, 0x953e3ebd,0x1a59179a,0x037ea687,0x7774bb94,
 0xc13b00be,0x03e76e56,0x60452270,0x772187cd, 0xb71391f6,0x262d67bd,0xd15688d0,0xf122d19c,
 0xa9d5bfcc,0x1b91ea08,0x56fa8423,0x30964dbd, 0xc93b55c9,0x68001d1d,0xe61a94f8,0x215b8bbc,
 0xe9b308b3,0xed739279,0x9d2e4c6e,0x2e0ae58c, 0x3b454f49,0xd6923cb4,0x07e2013c,0x3302ebb2,
 0x41550863,0x5cd0cd87,0xaa2ab98c,0xe4d41912, 0x5712dc86,0xc1bf8122,0x297b9457,0xbd5628ac,
 0xa012743b,0xbb5768e7,0xf1e1dab5,0x7ee1cd70, 0xaaef2874,0x7b482aa4,0xa0a96256,0xedbdf693,
 0x5c243aa9,0x04dce9da,0x5a3f24c0,0x38ef39a4, 0xdb8a3f71,0xb5194d73,0x730aeba4,0xfadda68e,
 0x2374b661,0x8b84d5c7,0xd4b2a312,0x30137940, 0x2c9d6fc1,0x8a22f785,0x63822d3f,0x499f54c4,
 0x0711ce82,0x51c375f4,0x4347d418,0xd22e28f4, 0x848c956f,0x69f2b49d,0xf5a4ef2c,0x7333cb3b,
 0x2bc342ac,0x6bb7ce30,0x4d30b1bd,0x59151f26, 0x500be1df,0xf0c4ae5a,0xc4754296,0x9b34a1c1,
 0x12c224e7,0x55a3bbd2,0x2af27cd3,0x8021042e, 0xdff185ff,0xde8d0c15,0x249b2eaa,0x6ae2ae58,
 0xba0f173d,0x9dce2d37,0xca66d7b3,0x7ec4541b, 0x78ac0504,0xfb907d7a,0x6f91dfb5,0xd2c3676a,
 0xe0d11b86,0xbf0ac7f5,0x485ff856,0x8ec36951, 0xc6811b36,0x9a322aeb,0x08825efd,0x7fa287b2,
 0x0bf5d2bb,0x7d436e1f,0x3eb8b7d8,0x6223ef52, 0x0dc981c7,0xc92a7fe2,0x4a2098a1,0x8bd02534,
 0xa2068c21,0xe9975548,0x78bff33a,0x4256192f, 0xcbbef272,0xce184a2a,0x328a9268,0x7d723c04,
 0xae44e85a,0xb4530189,0xcd3da8f8,0x2fe72324, 0x63e1de82,0xaff13ae2,0xbb5176c0,0x73441861,
 0x28ea6468,0x6de27a73,0xcd510a23,0xd139e675, 0xa9586bc1,0x4188ece1,0x0a775f8c,0x4c95b8b3,
 0x18bdde35,0x37e546f4,0xf502759d,0xb32efd21, 0x8884f44c,0x35437c84,0x0b6ad721,0xa7494fc1,
 0x0a13c850,0x9cba3d64,0x6fef67cc,0xd1937b12, 0x26d4a08c,0x1dd5ad39,0x4d7babd4,0xc2989d2b,
 0x5ad19e24,0xb38e498a,0x54db7c13,0x6896cc0b, 0xc23b33c1,0xb3769ce7,0x82ad7e00,0x8d619a9a,
 0xcd406e5e,0x807e8a00,0x90e035b6,0xd8554ad5, 0x1f1986b9,0x8e6221c1,0xbab69fd8,0x75051f13,
 0x3ceb9d51,0x084b46ba,0x895bb503,0x1cc0b7f0, 0xfe8ab37c,0x43b02acd,0xcefd2254,0xc96e4c2e,
 0xaf7f56a1,0x349ee77b,0xb2349d42,0x1be5fa87, 0x0354d91b,0xdff9bde9,0xe6e290bb,0xd1a08b50,
 0x8e4214ff,0x07c66c7e,0x36ec3cf1,0x94bc3ecd, 0xb8123b90,0x37bddaa9,0x64b1e8d9,0x45436f3a,
 0x18f38c6c,0x84b1a0eb,0x108495e7,0xba84788a, 0xfaecb069,0xa1e023ec,0xb9e1cd13,0x74f075e2,
 0x9ffb9483,0xe44c9bd1,0xd5dd2a79,0xcbd61df4, 0x8038f3ce,0xbd2b6af9,0xfbbc784b,0x04b67d66,
 0xa8f5a0a9,0xb62143c4,0xfc3948e9,0x06555f3a, 0x828c67ef,0x4e92738d,0x64f46573,0x715336b1,
 0x0b233a5f,0x9167910a,0x078c09d7,0x497a59fb, 0x32d70aa9,0x9efc8afa,0xc197179e,0x76ba5ffd,
 0xec46030f,0x51fd39f8,0xfdd4f710,0x79ecd959, 0x2855d20d,0x2e5675c7,0x061ec4b4,0xf0955e59,
 0x74b581fc,0x004bd567,0xb8953273,0x3a954bc2, 0x4459f8e3,0xd9b02cb4,0x3ca0f096,0x7a84889c,
 0xe2724069,0x8c6df207,0x26d5e0ba,0xfb4b3cc5, 0x999e92c7,0x6ac7181c,0x467c582c,0xc2fc08e1,
 0xfa0a43ec,0xfe77a734,0x031a5ac0,0x7c3c60e3, 0xf8cef508,0xc9037ad8,0xab9490f6,0x967f7b89,
 0xdd5aeffd,0x503fc252,0xad2a2803,0x6f02e2ad, 0xb5f5a7a0,0x88020258,0x5e34eff0,0xea8d1cfe,
 0xd9203caa,0x6ce5c355,0x48089528,0xd245db65, 0xea24fdaa,0xeb49cc6d,0x7c01b3ea,0xe67ae203,
 0x0283875d,0xbfec73f9,0x7888e0a0,0xc314e6c5, 0xcca75fb5,0x6eac77d1,0x049b438f,0x31316cc8,
 0x92048494,0xe1161715,0xa6f8d361,0xb72a19f4, 0x1dfb4e2d,0x34a05686,0x51f7c3a7,0xd9d5413d,
 0xe1eb248b,0x39483e9f,0xb47a25ee,0xbc2e9695, 0x3b5c43f1,0x1b5febb5,0x2ebe94cd,0x42288fd1,
 0xd183a740,0xe9b1e4f2,0xadb0baa3,0x23538a90, 0xfb9eda03,0x3b5a859e,0xc61b8d47,0x4119fda8,
 0x032060eb,0xda5b2790,0xba5883d7,0x26c96d89, 0xa91b0074,0x141b6631,0x6e7dfbbe,0x4eb25497,
 0x112617be,0xa01211fd,0x050a110b,0x65667740, 0x514fa54d,0xebc6c5b3,0x155d6090,0xfe992916,
 0x291990f0,0xebe1827e,0x2014526a,0x39234e16, 0x713852db,0xdfbc0474,0xfa87002b,0x18a337c5,
 0x409557ec,0xcf2d4496,0x4d8c027c,0x99850564, 0x6b29a0e3,0x728237b8,0xd5c76fcc,0x417175f3,
 0xbe10125f,0x0f9cc577,0x30657456,0x62652822, 0x36c2b312,0x31bcfb47,0x5a1e2c10,0x5e57949e,
 0x5569c295,0xa4713cbe,0x81f0cea4,0xef27c501, 0x6c1ee955,0xf419096f,0xa8029e30,0x51652342,
 0x88f3b866,0x4c206519,0x4f9d3f18,0xe1d9d62b, 0xc6bf11da,0x067b4c54,0x68834749,0xa9e7077e,
 0xea6f7a0a,0x332566af,0x63f7889b,0x3a5b6994, 0x7d0c1d34,0x49a60194,0x9756fbcb,0x4cba0822,
 0x96c14ff9,0x1fbbeadd,0xc0677cf1,0x64a42bf9, 0xa6f4e38c,0x463f4354,0x14ab07e5,0xed96050f,
 0xec7999e0,0xb144e7d2,0xa7ab986c,0xe834bb48, 0xd856458a,0xd9f3999e,0x9d012cb5,0x2323de49,
 0x06609ac1,0x98c91477,0xf3dc81d2,0xef914ce7, 0xc2173f08,0x68542ace,0x3c2a9c1b,0x5a12e4dc,
 0xcf34206d,0xd939dccf,0xb4c8426a,0x936a79e4, 0xaf480e80,0xf65b896a,0x8d8b40c6,0xfd5bf456,
 0xdca34e78,0xf5773bdb,0x1688f3b8,0x69ea1893, 0xa9bcc070,0xe94743c7,0xac7bb39d,0x79326281,
 0x744b8e3e,0x38fdd389,0x21a0b1a9,0x390f29ad, 0x66e7e594,0xd14d1361,0x2034eeac,0x6bf516bd,
 0x8b8806a1,0x383c5d54,0xd0591e21,0x7658256b, 0x0abad4ec,0x1681520f,0xb0243e47,0xff049332,
 0xc18f4cd2,0x9f8f6e8b,0x33d4894f,0x73ad86a6, 0xe39bd6be,0xec55ab14,0x9ab1429f,0x15f80771,
 0x4be4bb5e,0x98766d20,0x47bc173f,0x39821e55, 0x14212f6e,0x489ff846,0x8e60ee50,0x0de68cbf,
 0xde5c3687,0x511bf837,0x0a4c8219,0x4c9549df, 0x544e38c1,0xa2b78b37,0x75cc0e79,0x9dfed46d,
 0x5b5b3e2d,0x50a9fdb4,0x9fc5ec77,0x224dc163, 0xf5d44a1b,0xb4c901dc,0xafc01984,0xc957e33c,
 0xb47972b9,0x2f8aaad5,0x3afc76e8,0x26152d0f, 0x1cfd8520,0x4f9cedc6,0x898fb23e,0x3fc24d7a,
 0x00c2eca9,0xd4733237,0x7bf5f9c5,0x90b79785, 0xbfcdd317,0xdc172ae8,0x17e0ae44,0xe3ce0cb2,
 0xb5ca31ae,0xa921e9cd,0x00d1cc6b,0xf461161d, 0xca5dc2ed,0x8a508815,0x69817d27,0x8cb163e4,
 0x6e049bc5,0x8224f2b3,0x909ca635,0xa72aeb36, 0xdd3b9579,0x82eb1710,0x55020a89,0x8bf95820,
 0xde5cc05d,0x373748f2,0x1b1528c9,0x1b460065, 0xc016c627,0xe7969e8b,0x5774b278,0x892bd55b,
 0xf6dd6e4f,0x39796a09,0x0d295714,0x64957c07, 0x8c433e4b,0xc9bb3746,0x8435f48e,0x345132cf,
 0x8d65204f,0x53787d47,0xe5198d9a,0x324359f1, 0x1e8d80a0,0x58235823,0xaa31c7ea,0x50a33b6d,
 0x9a9f153e,0x2c84e2c3,0x5c27caeb,0xc4ceaf28, 0xe659ab08,0x60ef7ab8,0xfff904a8,0x7584f3f0,
